title,label,pseudo_label,weight
The reflexivity between ICTs and business culture: Applying Hofstedes theory to compare Norway and the United States,0,0,0.9
Technical Report No. 97-412 On the Power of Some PRAM Models,0,0,0.9
"Mining ConfidentCo-location Rules without A Support Threshold Yan Huang, Hui Xiong, Shashi Shekhar",0,0,0.9
Comparing CSP and SAT solvers for,0,0,0.9
Negative Correlation in Incremental Learning,0,0,0.9
Two-Way Ambiguity in 2D Projective Reconstruction from Three Uncalibrated 1D Images,0,0,0.9
Modelling and Analysis of a Commercial Field Bus Protocol,0,0,0.9
Effective Incorporation of Double Look-Ahead Procedures,0,0,0.9
Implementing Ordered Disjunction Using Answer Set Solvers for Normal Programs  ,0,0,0.9
Solving Strong-Fault Diagnostic Models by Model Relaxation,0,0,0.9
The role of mass customization in enhancing supply chain relationship in B2C e-commerce markets,0,0,0.9
RASCAL: Calculation of graph similarity using maximum common edge subgraphs,0,0,0.9
,0,0,0.9
al.: Adopting and Institutionalizing a Product Line Culture,0,0,0.9
Visually Mining on Multiple Relational Tables at Once,0,0,0.9
Towards A Truly Concurrent Model for Processes Sharing Resources,0,0,0.9
Autonomy vs. Conformity an Institutional Perspective on Norms and Protocols,0,0,0.9
2003 International Joint Conference on Neural Networks Tutorial proposal Processing of audio signals by neural networks,0,0,0.9
A MULTI-AGENT ARCHITECTURE FOR DYNAMIC COLLABORATIVE FILTERING,0,0,0.9
cellular,0,0,0.9
Slice-and-Patch - An Algorithm to Support VBR Video Streaming in a Multicastbased Video-on-Demand System,0,0,0.9
Pairwise maximum entropy models for studying large biological systems: When they can work and when they cant,0,0,0.9
Characteristic imset: a simple algebraic representative of a Bayesian network structure,0,0,0.9
Abstract Clarifying Goal Models,0,0,0.9
Cooperative profit sharing in coalition based resource allocation in wireless networks,0,0,0.9
Text-mining based journal splitting,0,0,0.9
RExplorator- supporting reusable explorations of Semantic Web Linked Data.,0,0,0.9
Hidden Markov models for detecting remote protein homologies,0,0,0.9
Cooperative Co-learning:,0,0,0.9
Great Expectations. Part II: Generalized Expected  Utility as a . . .,0,0,0.9
TAU METHOD APPROXIMATION OF A GENERALIZED EPSTEIN-HUBBELL ELLIPTIC-TYPE INTEGRAL,0,0,0.9
The Source is the Proof,0,0,0.9
SLAP: a Location-aware Software Infrastructure for Smart Space,0,0,0.9
The eCloudManager Intelligence Edition Semantic Technologies for Enterprise Cloud Management,0,0,0.9
Coherent Path Tracing,0,0,0.9
Formalizing the gene centered view of evolution,0,0,0.9
Computational Elements of the Adaptive Controller of the Human Arm,0,0,0.9
Clique Minors In Graphs And Their Complements ,0,0,0.9
A Framework for Declarative Update Specifications in Logic Programs,0,0,0.9
Demo Abstract: A Complete WirelessHART Network,0,0,0.9
Complement union for data integration,0,0,0.9
The inverse Banzhaf problem,0,0,0.9
Variable Input Delay CMOS Logic for Low Power Design,0,0,0.9
Bibliography,0,0,0.9
 Dense Image Registration through MRFs and Efficient Linear Programming,0,0,0.9
Learning with whom to communicate using Relational Reinforcement Learning,0,0,0.9
Many is more but not too many: Dimensions of cooperation of agents with and without predictive capabilities,0,0,0.9
Theoretical and Empirical Study of Particle Swarms with Additive Stochasticity and Different Recombination Operators,0,0,0.9
Image Segmentation by Analysis of Scale-Space,0,0,0.9
ARTICLE IN PRESS,0,0,0.9
Developing Law-Governed Systems Using Aspects,0,0,0.9
Feature selection for SVMs,0,0,0.9
Generating Decision Trees for Decoding Binaries,0,0,0.9
Visualization of large category map for Internet browsing,0,0,0.9
Research Paper Contextualization of Geospatial Database Semantics for Human-GIS Interaction,0,0,0.9
Fault-tolerant adaptive and minimal routing in mesh-connected multicomputers using extended safety levels,0,0,0.9
Examining Overfitting in Relevance Feedback: Sabir,0,0,0.9
Nested Mixin-Methods in Agora,0,0,0.9
Negation and Involutive Adjunctions,0,0,0.9
Software Review Editor,0,0,0.9
Mitsubishi Electric Research Laboratories,0,0,0.9
A Proposed Methodology for the Development of Application-Based Formal Ontologies. Paper presented at the Workshop on Reference Ontologies vs. Application Ontologies,0,0,0.9
Optimizing the Stack Size of Recursive Functions,0,0,0.9
,0,0,0.9
Preface,0,0,0.9
 Polymorphic type inference and assignment ,0,0,0.9
Topical paper: Tools for NL Understanding,0,0,0.9
Distributed Recognition of Human Actions Using Wearable Motion Sensor Networks ,0,0,0.9
ABSTRACT A Larger Scale Study of Robots.txt,0,0,0.9
Maximal Partial Spreads and Flocks,0,0,0.9
A spectral algorithm for envelope reduction of sparse matrices,0,0,0.9
A comparison of normalization and training approaches for ASR-dependent speaker identification,0,0,0.9
from Research Plan MSM 4977751301 of the Czech Ministry of Education,0,0,0.9
Consistent multi-modal nonrigid registration based on a variational approach,0,0,0.9
A Proof System and a Decision Procedure for Equality Logic,0,0,0.9
 ON DECOMPOSITIONS OF MULTIVARIATE FUNCTIONS,0,0,0.9
A Token Based k-Resilient Mutual Exclusion . . . ,0,0,0.9
"Packet satellite technology reference sources, RFC829",0,0,0.9
Dynamic Power Management with Hybrid Power Sources ? ABSTRACT,0,0,0.9
corynebacterial genome and transcriptome data,0,0,0.9
Cv,0,0,0.9
Distributed Memory Management: Design Issues and Future Trends,0,0,0.9
originally appeared as MIT,0,0,0.9
Nou Data,0,0,0.9
Formal Verification of a DSP Chip Using an Iterative Approach,0,0,0.9
This paper is posted at ScholarlyCommons. http://repository.upenn.edu/cis papers/178Distributed-Code Generation from Hybrid Systems Models for Time-delayed Multirate Systems ?,0,0,0.9
Send File source time,0,0,0.9
Ecole des Hautes Etudes en Sciences Sociales,0,0,0.9
The VLDB Journal manuscript No. (will be inserted by the editor) Providing k-Anonymity in Data Mining,0,0,0.9
An Approach To A Dual Of Regular Closure Operators,0,0,0.9
Ranking Measures and Loss Functions in Learning to Rank,0,0,0.9
Place Metaphors in Educational Cyberworlds: a Virtual Campus Case Study,0,0,0.9
Random surfer with back step,0,0,0.9
A change impact model for changeability assessment in object-oriented software systems ,0,0,0.9
Categories and Subject Descriptors,0,0,0.9
Agent-based Modelling and Analysis of Air Traffic,0,0,0.9
Design Issues for Multi-Document,0,0,0.9
BioMed Central,0,0,0.9
Named Entity Recognition for Web Content Filtering ?,0,0,0.9
INTERSPEECH 2011 Measuring Final Lengthening for Speaker-Change Prediction,0,0,0.9
Timing Analysis in Presence of Power Supply and Ground,0,0,0.9
Distributed Concurrent Constraint Execution in the CIAO System,0,0,0.9
Optimal Rates for Regularized Least Squares Regression,0,0,0.9
Optimizing Components for Handheld Two-way Speech Translation for an English-Iraqi Arabic System,0,0,0.9
A seed-driven bottom-up machine learning framework for extracting relations of various complexity,0,0,0.9
"Taskar B, Sidestepping intractable inference with structured ensemble cascades",0,0,0.9
A FAST BUTTERFLY ALGORITHM FOR THE COMPUTATION OF FOURIER INTEGRAL OPERATORS ,0,0,0.9
Rectangles and squares recognized by two-dimensional automata,0,0,0.9
A compiler framework for mapping applications to a coarse-grained reconfigurable computer architecture,0,0,0.9
1 About the Author,0,0,0.9
Dynamic Classifier Selection,0,0,0.9
Organizational Roles and Communication Modes in Team Work,0,0,0.9
1] Shail Aditya and Rishiyur Nikhil. Incremental polymorphism,0,0,0.9
Regret Minimization for Online Buffering Problems Using the Weighted Majority Algorithm ?,0,0,0.9
Under consideration for publication in Formal Aspects of Computing The Verified Software Repository: a step towards the verifying compiler,0,0,0.9
On Optimal Routing with Multiple Traffic Matrices,0,0,0.9
SArt Project: Research in the Intersection between Software and Art,0,0,0.9
"The PwC Connection Machine, An Adaptive Expertise Provider, in T.R. Roth-Berghofer et al. (Eds.): Advances in Case-Based Reasoning",0,0,0.9
reports/928 Posterior Sparsity in Unsupervised Dependency Parsing,0,0,0.9
National Biometric Test Center,0,0,0.9
Artificial Evil - Luciano Floridi and,0,0,0.9
Efficient and Prioritized Point Subsampling for CSRBF Compression,0,0,0.9
Dynamic Polyethism and Competition for Tasks in,0,0,0.9
Abstract,0,0,0.9
and Implementation of RAM-based Finite State Machines in FPGAs,0,0,0.9
"2003, Visualization and data mining of Pareto solutions using self-organizing map",0,0,0.9
Corresponding author:,0,0,0.9
Communicated by the Managing Editors,0,0,0.9
The Age of Analog Networks,0,0,0.9
a,0,0,0.9
ETH Zurich,0,0,0.9
Inner diagonals of convex polytopes (Extended Abstract),0,0,0.9
"A certified, corecursive implementation of exact real numbers",0,0,0.9
Boosting Image Orientation Detection with Indoor vs. Outdoor Classification,0,0,0.9
Rabin Patra ?,0,0,0.9
"Vleck, Traveling Wave Solutions of Bistable Differential-Difference Equations with Periodic Diffusion, submitted",0,0,0.9
Optimising the topology of complex neural networks,0,0,0.9
Title An Extensible Framework for Spatio-Temporal Database Applications,0,0,0.9
A texture feature extraction technique using 2DCDFT and hamming distance,0,0,0.9
Pointwise Extensions of GSOS-Defined Operations,0,0,0.9
and,0,0,0.9
"INTEROPERABILITY, TRUST BASED INFORMATION SHARING PROTOCOL AND SECURITY: DIGITAL GOVERNMENT KEY ISSUES",0,0,0.9
"Monotone, Horn and Quadratic Pseudo-Boolean Functions 1",0,0,0.9
Formalising behaviour preserving program transformations,0,0,0.9
A Phrase-based Context-dependent Joint Probability Model for Named Entity Translation,0,0,0.9
An Agent Modeling Language Implementing Protocols through Capabilities,0,0,0.9
XSnippet: mining for sample code,0,0,0.9
Development of Hybrid Systems: Interfacing a Silicon Neuron to a Leech Heart Interneuron Mario F. Simoni,0,0,0.9
Realistic surface reconstruction of 3D scenes from uncalibrated image sequences,0,0,0.9
The cognitive coherence approach for agent communication pragmatics,0,0,0.9
HB: OligoWiz 2.0--integrating sequence feature annotation into the design of microarray probes,0,0,0.9
", H. Manhaeve",0,0,0.9
Model checking for nominal calculi,0,0,0.9
"J Math Imaging Vis 25: 387C402, 2006 c  2006 Springer Science + Business Media, LLC. Manufactured in The Netherlands. DOI: 10.1007/s10851-006-7251-1 Mixed-State Auto-Models and Motion Texture Modeling",0,0,0.9
C? Quintic Splines on Type-4 Tetrahedral Partitions,0,0,0.9
"Crnkovic, Development Experiences of a Component-Based System",0,0,0.9
F.J.: Multivariate interpolation with increasingly flat radial basis functions of finite smoothness,0,0,0.9
Directed unfolding of petri nets,0,0,0.9
DRAFT,0,0,0.9
Analysis and synthesis of pseudo-periodic 1/f-like noise by means of wavelets with applications to digital audio,0,0,0.9
Multicast Routing in Datagram Internetworks and Extended LANs,0,0,0.9
M.: Two Approaches to Code Mobility in an Agent-based Ecommerce System,0,0,0.9
Watermarking 3D Polygonal Meshes Using the Singular Spectrum Analysis,0,0,0.9
Optimal Prefilters for the Multiwavelet Filter Banks,0,0,0.9
Undecidability and intractability results concerning Datalog,0,0,0.9
Improving plan quality is SAT-based planning,0,0,0.9
Related-Key Attacks on the Full-Round Cobra-F64a and Cobra-F64b ?,0,0,0.9
Bussgang blind deconvolution for impulsive signals,0,0,0.9
Forming Interactivity: A Tool for Rapid Prototyping of Physical Interactive,0,0,0.9
Improved error concealment using scene information,0,0,0.9
DIFFERENTIAL INTERACTIVE GAMES: THE SHORT-TERM PREDICTIONS,0,0,0.9
Downloaded from,0,0,0.9
Structural Aspects Of Ordered Polymatroids,0,0,0.9
A Quantile Method for Sizing Optical Maps,0,0,0.9
www.elsevier.com/locate/fgcs Elastic reservations for efficient bandwidth utilization in LambdaGrids,0,0,0.9
Communication Patterns for Expressing Real-Time Requirements Using . . . ,0,0,0.9
The Effectiveness of Virtual R&D Teams in SMEs: Experiences of Malaysian SMEs,0,0,0.9
Secure Association Rule Sharing,0,0,0.9
Super-Resolution of 3D Face ?,0,0,0.9
PRESTO: Feedback-driven Data Management in Sensor Networks,0,0,0.9
A New Approach to Fuzzy Goal Programming,0,0,0.9
"Eighth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing Detecting Compromised Nodes in Wireless Sensor Networks",0,0,0.9
General Terms: Design,0,0,0.9
Human-Robot Interaction,0,0,0.9
Enhancing Object-Oriented Modeling with Concepts to Integrate Electronic Documents,0,0,0.9
High Performance Fortran 2.0,0,0,0.9
"An approach to the model-based fragmentation and relational storage of XMLdocuments, Universit?t",0,0,0.9
"Simons 1996). It works in UNIX platforms (eg. Linux,",0,0,0.9
Exploiting Locality on Parallel Sparse Matrix Computations,0,0,0.9
Abstract RV 2005 Preliminary Version Monitoring Interfaces for Faults,0,0,0.9
Information acquisition from multi-agent resources,0,0,0.9
Maintenance Tasks,0,0,0.9
Dissertation: Many-Task Computing: Bridging the Gap between High Throughput Computing and High Performance Computing Research Advisor:,0,0,0.9
The national livestock identification system: The importance of traceability in e-business,0,0,0.9
A Local Search Appproach for Transmembrane Segment and Signal Peptide Discrimination,0,0,0.9
Energizing Soccer Agents by Argumentation,0,0,0.9
Constrained Multi-Objective Optimization Using Steady State Genetic Algorithms,0,0,0.9
Subresultants Revisited (Extended Abstract),0,0,0.9
Bargaining Foundations of the Median Voter Theorem ,0,0,0.9
  Efficient reverse k-nearest neighbor estimation,0,0,0.9
Automatic shaping and decomposition of reward functions ,0,0,0.9
Revised 9/20/98,0,0,0.9
Formalisation of Haskell Refactorings,0,0,0.9
Sparse representation in structured dictionaries with application to synthetic aperture radar,0,0,0.9
??????? ?????  ??? ????? ????????????? ???? ? ??? ??  ?? ??????? ??? ? ????????????? ?????????????????????,0,0,0.9
Evolutionary Algorithms and the Maximum Matching Problem,0,0,0.9
Iterative Discovering of Users Preferences Using Web Mining,0,0,0.9
and,0,0,0.9
Selecting articles from the language model training corpus,0,0,0.9
Combinatorial Optimization Solutions for the Maximum Quartet Consistency Problem,0,0,0.9
